,name,store_num,address,state,zip,phone,latitude,longitude,formatted_address,accuracy
13365,Publix,504,"11750 Se Federal Hwy Hobe Sound,",FL,33455,(772) 545-5660,27.0608576,-80.1394565,"11750 SE Federal Hwy, Hobe Sound, FL 33455, USA",ROOFTOP
13366,Publix,505,"6330 W Indiantown Rd Jupiter,",FL,33458,(561) 741-1220,26.9324893,-80.1310165,"6330 W Indiantown Rd, Jupiter, FL 33458, USA",ROOFTOP
13367,Publix,506,"6238 Riverwalk Ln Unit 8 Jupiter,",FL,33458,(561) 741-8530,26.9383632,-80.12859089999999,"6238 Riverwalk Ln UNIT 8, Jupiter, FL 33458, USA",ROOFTOP
13368,Publix,507,"123 Honeybell Way Jupiter,",FL,33458,(561) 748-5100,26.9118451,-80.1019395,"123 Honeybell Way, Jupiter, FL 33458, USA",ROOFTOP
13369,Publix,508,"5500 Military Trl Jupiter,",FL,33458,(561) 799-3190,26.8842755,-80.1061283,"5500 Military Trail, Jupiter, FL 33458, USA",ROOFTOP
13370,Publix,509,"1910 Lake Worth Rd Lake Worth,",FL,33461,(561) 533-6885,26.6183572,-80.07159659999999,"1910 Lake Worth Rd, Lake Worth, FL 33461, USA",ROOFTOP
13371,Publix,510,"1700 S Congress Ave Lake Worth,",FL,33461,(561) 965-8700,26.6385512,-80.0865901,"1700 S Congress Ave, Palm Springs, FL 33461, USA",ROOFTOP
13372,Publix,511,"1589 Lantana Rd Apt W Lake Worth,",FL,33462,(561) 585-4225,26.5872874,-80.067382,"1589 Lantana Rd Apt W, Lantana, FL 33462, USA",RANGE_INTERPOLATED
13373,Publix,512,"4849 S Military Trl Lake Worth,",FL,33463,(561) 304-2727,26.605816,-80.115465,"4849 S Military Trail, Greenacres, FL 33463, USA",ROOFTOP
13374,Publix,513,"4075 Haverhill Rd Lake Worth,",FL,33463,(561) 683-0412,26.6174517,-80.12177679999999,"4075 Haverhill Rd, Greenacres, FL 33463, USA",RANGE_INTERPOLATED
13375,Publix,514,"8899 Hypoluxo Rd Lake Worth,",FL,33467,(561) 304-3465,26.5688597,-80.1873322,"8899 Hypoluxo Rd, Lake Worth, FL 33467, USA",ROOFTOP
13376,Publix,515,"8888 Lantana Rd Lake Worth,",FL,33467,(561) 432-9015,26.5892897,-80.1873322,"8888 Lantana Rd, Lake Worth, FL 33467, USA",ROOFTOP
13377,Publix,516,"5970 Jog Rd Lake Worth,",FL,33467,(561) 649-7415,26.5907524,-80.1451245,"5970 Jog Rd, Lake Worth, FL 33467, USA",ROOFTOP
13378,Publix,517,"9855 Lake Worth Rd Lake Worth,",FL,33467,(561) 966-9111,26.6184,-80.2027847,"9855 Lake Worth Rd, Lake Worth, FL 33467, USA",ROOFTOP
13379,Publix,518,"7745 Lake Worth Rd Lake Worth,",FL,33467,(561) 969-3880,26.6189049,-80.1685862,"7745 Lake Worth Rd, Lake Worth, FL 33467, USA",ROOFTOP
13380,Publix,519,"500 N Us Highway 1 Jupiter,",FL,33469,(561) 741-8530,26.9673032,-80.0885413,"500 US-1, Jupiter, FL 33469, USA",ROOFTOP
13381,Publix,520,"105 N Us Highway 1 Jupiter,",FL,33469,(800) 822-6235,26.9329216,-80.0802202,"105 US-1, Jupiter, FL 33477, USA",RANGE_INTERPOLATED
13382,Publix,521,"7050 Seminole Pratt Whitney Rd Loxahatchee,",FL,33470,(561) 383-6183,26.7810073,-80.2923429,"7050 Seminole Pratt Whitney Rd, Loxahatchee, FL 33470, USA",ROOFTOP
13383,Publix,522,"8340 Jog Rd Boynton Beach,",FL,33472,(561) 734-6252,26.5510108,-80.1495745,"8340 Jog Rd, Boynton Beach, FL 33472, USA",ROOFTOP
13384,Publix,523,"4060 S Us Highway 1 Jupiter,",FL,33477,(561) 694-2662,26.8941979,-80.06172889999999,"4060 US-1, Jupiter, FL 33477, USA",ROOFTOP
13385,Publix,524,"95 S Us Highway 1 Jupiter,",FL,33477,(561) 743-7400,26.9331556,-80.07716669999999,"95 US-1, Jupiter, FL 33477, USA",ROOFTOP
13386,Publix,525,"10142 W Indiantown Rd Jupiter,",FL,33478,(561) 748-5877,26.9391368,-80.1924757,"10142 W Indiantown Rd, Jupiter, FL 33478, USA",ROOFTOP
13387,Publix,526,"265 Sunset Ave Palm Beach,",FL,33480,(561) 832-1978,26.7192882,-80.04046269999999,"265 Sunset Ave, Palm Beach, FL 33480, USA",ROOFTOP
13388,Publix,527,"1538 S Federal Hwy Delray Beach,",FL,33483,(561) 272-1291,26.4436702,-80.070718,"1538 S Federal Hwy, Delray Beach, FL 33483, USA",ROOFTOP
13389,Publix,528,"555 Ne 6th Ave Delray Beach,",FL,33483,(561) 272-9460,26.4714743,-80.0669788,"555 NE 6th Ave, Delray Beach, FL 33483, USA",RANGE_INTERPOLATED
13390,Publix,529,"1339 W Palmetto Park Rd Boca Raton,",FL,33486,(561) 362-5311,26.3533174,-80.1118875,"1339 W Palmetto Park Rd, Boca Raton, FL 33486, USA",ROOFTOP
13391,Publix,530,"7431 N Federal Hwy Boca Raton,",FL,33487,(561) 241-9700,26.4156502,-80.0762396,"7431 N Federal Hwy, Boca Raton, FL 33487, USA",ROOFTOP
13392,Publix,531,"9715 Clint Moore Rd Boca Raton,",FL,33496,(561) 218-8545,26.4087265,-80.1992508,"9715 Clint Moore Rd, Boca Raton, FL 33496, USA",RANGE_INTERPOLATED
13393,Publix,532,"5050 Champion Blvd Boca Raton,",FL,33496,(561) 994-8350,26.4102029,-80.1241027,"5050 Champion Blvd, Boca Raton, FL 33496, USA",ROOFTOP
13394,Publix,533,"1220 Kingsway Rd Brandon,",FL,33510,(813) 685-1270,27.957132,-82.2781115,"1220 Kingsway Rd, Brandon, FL 33510, USA",RANGE_INTERPOLATED
13395,Publix,534,"3309 Buckhorn Creek Rd Brandon,",FL,33511,(813) 654-7689,27.8942573,-82.29624299999999,"3309 Buckhorn Creek Rd, Brandon, FL 33511, USA",ROOFTOP
13396,Publix,535,"11255 Causeway Blvd Brandon,",FL,33511,(813) 655-8911,27.921283,-82.32373869999999,"11255 Causeway Blvd, Brandon, FL 33511, USA",ROOFTOP
13397,Publix,536,"1311 Lake Lucerne Way Brandon,",FL,33511,(813) 662-2037,27.9124757,-82.32159159999999,"1311 Lake Lucerne Way, Brandon, FL 33511, USA",ROOFTOP
13398,Publix,537,"939 W Brandon Blvd Brandon,",FL,33511,(813) 684-6562,27.9356511,-82.2976163,"939 W Brandon Blvd, Brandon, FL 33511, USA",ROOFTOP
13399,Publix,538,"855 E Bloomingdale Ave Brandon,",FL,33511,(813) 685-8859,27.8936296,-82.2721753,"855 E Bloomingdale Ave, Brandon, FL 33511, USA",RANGE_INTERPOLATED
13400,Publix,539,"7320 Gall Blvd Zephyrhills,",FL,33541,(813) 783-8767,28.2652898,-82.1864295,"7320 Gall Blvd, Zephyrhills, FL 33541, USA",ROOFTOP
13401,Publix,540,"5400 Bruce B Downs Blvd Wesley Chapel,",FL,33544,(813) 907-1699,28.2355137,-82.3470595,"5400 Bruce B Downs Blvd, Wesley Chapel, FL 33544, USA",ROOFTOP
13402,Publix,541,"1290 Bruce B Downs Blvd Wesley Chapel,",FL,33544,(813) 994-4242,28.1754203,-82.3537733,"1290 Bruce B Downs Blvd, Wesley Chapel, FL 33544, USA",RANGE_INTERPOLATED
13403,Publix,542,"1920 Bruce B Downs Blvd Wesley Chapel,",FL,33544,(813) 994-4566,28.1846335,-82.3507374,"1920 Bruce B Downs Blvd, Wesley Chapel, FL 33543, USA",ROOFTOP
13404,Publix,543,"5642 Fishhawk Crossing Blvd Lithia,",FL,33547,(813) 655-5646,27.8533692,-82.2049289,"5642 Fishhawk Crossing Blvd, Lithia, FL 33547, USA",ROOFTOP
13405,Publix,544,"19221 Dale Mabry Hwy N Lutz,",FL,33548,(813) 949-3882,28.1564999,-82.4810767,"19221 Dale Mabry Hwy, Lutz, FL 33548, USA",ROOFTOP
13406,Publix,545,"16560 N Nebraska Ave Lutz,",FL,33549,(813) 264-5590,28.1062329,-82.45956439999999,"16560 N Nebraska Ave, Lutz, FL 33549, USA",ROOFTOP
13407,Publix,546,"3939 Van Dyke Rd Lutz,",FL,33558,(813) 264-5591,28.1295613,-82.5040377,"3939 Van Dyke Rd, Lutz, FL 33558, USA",ROOFTOP
13408,Publix,547,"18901 State Road 54 Lutz,",FL,33558,(813) 948-1275,28.1952114,-82.5029355,"18901 FL-54, Lutz, FL 33558, USA",ROOFTOP
13409,Publix,548,"3103 County Line Rd E Lutz,",FL,33559,(813) 949-3292,28.1694026,-82.42197879999999,"3103 E County Line Rd, Lutz, FL 33559, USA",ROOFTOP
13410,Publix,549,"2515 Thonotosassa Rd Plant City,",FL,33563,(813) 719-6933,28.0238824,-82.15037,"2515 Thonotosassa Rd, Plant City, FL 33563, USA",ROOFTOP
13411,Publix,550,"2202 James L Redman Pkwy Plant City,",FL,33563,(813) 757-6888,27.9908704,-82.11993149999999,"2202 James L Redman Pkwy, Plant City, FL 33563, USA",ROOFTOP
13412,Publix,551,"11667 Boyette Rd Riverview,",FL,33569,(813) 672-4353,27.8521284,-82.304063,"11667 Boyette Rd, Riverview, FL 33569, USA",ROOFTOP
13413,Publix,552,"4854 Sun City Center Blvd Sun City Center,",FL,33573,(813) 634-2924,27.7143748,-82.33654179999999,"4854 Sun City Center Blvd, Sun City Center, FL 33573, USA",ROOFTOP
13414,Publix,553,"11109 Winthrop Market St Riverview,",FL,33578,(813) 661-3286,27.8922887,-82.31752519999999,"11109 Winthrop Market St, Riverview, FL 33578, USA",ROOFTOP
13415,Publix,554,"13154 Us Highway 301 S Riverview,",FL,33578,(813) 741-0693,27.7936717,-82.33306569999999,"13154 US-301, Riverview, FL 33579, USA",ROOFTOP
13416,Publix,555,"12803 Rhodine Rd Riverview,",FL,33579,(813) 741-0693,27.821894,-82.27566499999999,"12803 Rhodine Rd, Riverview, FL 33579, USA",ROOFTOP
13417,Publix,556,"11782 E Dr Martin Luther King Jr Blvd Seffner,",FL,33584,(813) 684-6029,27.9819034,-82.29886479999999,"11782 E Dr Martin Luther King Jr Blvd, Seffner, FL 33584, USA",RANGE_INTERPOLATED
13418,Publix,557,"10928 Cross Creek Blvd Thonotosassa,",FL,33592,(813) 986-1827,28.1455751,-82.2835334,"10928 Cross Creek Blvd, Tampa, FL 33647, USA",ROOFTOP
13419,Publix,558,"11908 Thonotosassa Rd Thonotosassa,",FL,33592,(813) 986-1827,28.0484503,-82.27329089999999,"11908 Thonotosassa Rd, Thonotosassa, FL 33592, USA",ROOFTOP
13420,Publix,559,"1930 State Road 60 E Valrico,",FL,33594,(386) 427-9541,27.9393011,-82.2556985,"1930 FL-60, Valrico, FL 33594, USA",ROOFTOP
13421,Publix,560,"2213 Miramont Cir Valrico,",FL,33594,(813) 986-1239,27.941951,-82.24889999999999,"2213 Miramont Cir, Valrico, FL 33594, USA",ROOFTOP
13422,Publix,561,"3461 Lithia Pinecrest Rd Valrico,",FL,33596,(813) 662-9718,27.8928358,-82.2414374,"3461 Lithia Pinecrest Rd, Valrico, FL 33596, USA",ROOFTOP
13423,Publix,562,"6001 N Nebraska Ave Tampa,",FL,33604,(813) 238-7720,28.0021582,-82.45048729999999,"6001 N Nebraska Ave, Tampa, FL 33604, USA",ROOFTOP
13424,Publix,563,"8743 N Wick Pl Tampa,",FL,33604,(813) 264-5590,28.0320049,-82.4215471,"8743 N Wick Pl, Tampa, FL 33604, USA",ROOFTOP
13425,Publix,564,"243 Bayshore Blvd Tampa,",FL,33606,(813) 251-1173,27.9423051,-82.4604669,"243 Bayshore Blvd, Tampa, FL 33606, USA",ROOFTOP
13426,Publix,565,"3615 W Gandy Blvd Tampa,",FL,33611,(813) 831-3050,27.8950465,-82.5031922,"3615 W Gandy Blvd, Tampa, FL 33611, USA",ROOFTOP
13427,Publix,566,"2724 W Hillsborough Ave Tampa,",FL,33614,(813) 673-8900,27.9946238,-82.4872896,"2724 W Hillsborough Ave, Tampa, FL 33614, USA",ROOFTOP
13428,Publix,567,"10019 W Hillsborough Ave Tampa,",FL,33615,(813) 886-9300,28.0040804,-82.5961252,"10019 W Hillsborough Ave, Town 'N' Country, FL 33615, USA",ROOFTOP
13429,Publix,568,"5450 E Busch Blvd Tampa,",FL,33617,(813) 980-6634,28.0339437,-82.3948502,"5450 E Busch Blvd, Tampa, FL 33617, USA",ROOFTOP
13430,Publix,569,"8700 N 50th St Apt 932 Tampa,",FL,33617,(813) 980-6634,28.0307859,-82.4033313,"8700 N 50th St #932, Tampa, FL 33617, USA",ROOFTOP
13431,Publix,570,"11502 N 53rd St Tampa,",FL,33617,(813) 985-9973,28.0532899,-82.3970274,"11502 N 53rd St, Tampa, FL 33617, USA",ROOFTOP
13432,Publix,571,"15151 N Dale Mabry Hwy Tampa,",FL,33618,(813) 265-3392,28.0874809,-82.5025156,"15151 N Dale Mabry Hwy, Tampa, FL 33618, USA",ROOFTOP
13433,Publix,572,"10015 N Dale Mabry Hwy Tampa,",FL,33618,(813) 961-0075,28.040902,-82.5037789,"10015 N Dale Mabry Hwy, Tampa, FL 33618, USA",ROOFTOP
13434,Publix,573,"13178 N Dale Mabry Hwy Tampa,",FL,33618,(813) 962-6812,28.0670265,-82.5068533,"13178 N Dale Mabry Hwy, Tampa, FL 33618, USA",ROOFTOP
13435,Publix,574,"12026 Anderson Rd Tampa,",FL,33625,(813) 960-4403,28.0602259,-82.5436297,"12026 Anderson Rd, Tampa, FL 33625, USA",ROOFTOP
13436,Publix,575,"5371 Ehrlich Rd Tampa,",FL,33625,(813) 960-5545,28.0842653,-82.5430828,"5371 Ehrlich Rd, Tampa, FL 33625, USA",ROOFTOP
13437,Publix,576,"12139 W Linebaugh Ave Tampa,",FL,33626,(813) 814-0737,28.0570891,-82.6248866,"12139 W Linebaugh Ave, Tampa, FL 33626, USA",ROOFTOP
13438,Publix,577,"7835 Gunn Hwy Tampa,",FL,33626,(813) 926-5256,28.0805983,-82.576567,"7835 Gunn Hwy, Tampa, FL 33626, USA",ROOFTOP
13439,Publix,578,"1313 S Dale Mabry Hwy Tampa,",FL,33629,(813) 258-9801,27.9309393,-82.50725179999999,"1313 S Dale Mabry Hwy, Tampa, FL 33629, USA",ROOFTOP
13440,Publix,579,"1515 S Dale Mabry Hwy Tampa,",FL,33629,(813) 265-3392,27.9296534,-82.5061947,"1515 S Dale Mabry Hwy, Tampa, FL 33629, USA",ROOFTOP
13441,Publix,580,"7018 W Waters Ave Tampa,",FL,33634,(813) 884-5705,28.0244112,-82.5600054,"7018 W Waters Ave, Tampa, FL 33634, USA",ROOFTOP
13442,Publix,581,"8975 Race Track Rd Tampa,",FL,33635,(813) 855-7913,28.0357125,-82.64657179999999,"8975 Race Track Rd, Tampa, FL 33635, USA",ROOFTOP
13443,Publix,582,"19034 Bruce B Downs Blvd Tampa,",FL,33647,(813) 631-1547,28.1452375,-82.35515219999999,"19034 Bruce B Downs Blvd, Tampa, FL 33647, USA",ROOFTOP
13444,Publix,583,"16041 Tampa Palms Blvd W Tampa,",FL,33647,(813) 971-3554,28.1003299,-82.39903869999999,"16041 Tampa Palms Blvd W, Tampa, FL 33647, USA",ROOFTOP
13445,Publix,584,"10928 Cross Creek Blvd Tampa,",FL,33647,(813) 986-1827,28.1455751,-82.2835334,"10928 Cross Creek Blvd, Tampa, FL 33647, USA",ROOFTOP
13446,Publix,585,"250 3rd St S Saint Petersburg,",FL,33701,(727) 822-1125,27.7690972,-82.63645269999999,"250 3rd St S, St. Petersburg, FL 33701, USA",ROOFTOP
13447,Publix,586,"7999 Dr Martin Luther King Jr St N Saint Petersburg,",FL,33702,(727) 578-5335,27.8453567,-82.6437021,"7999 Dr M.L.K. Jr St N, St. Petersburg, FL 33702, USA",ROOFTOP
13448,Publix,587,"200 37th Ave N Saint Petersburg,",FL,33704,(727) 895-1670,27.8063736,-82.6350078,"200 37th Ave N, St. Petersburg, FL 33704, USA",ROOFTOP
13449,Publix,588,"4655 Gulf Blvd Saint Petersburg,",FL,33706,(727) 360-7091,27.7232479,-82.7399816,"4655 Gulf Blvd, St Pete Beach, FL 33706, USA",ROOFTOP
13450,Publix,589,"111 104th Ave Saint Petersburg,",FL,33706,(727) 363-1042,27.7661034,-82.767495,"111 104th Ave, Treasure Island, FL 33706, USA",ROOFTOP
13451,Publix,590,"6850 Gulfport Blvd S Saint Petersburg,",FL,33707,(727) 345-9347,27.7572309,-82.7342359,"6850 Gulfport Blvd S, South Pasadena, FL 33707, USA",ROOFTOP
13452,Publix,591,"662 E Welch Cswy Saint Petersburg,",FL,33708,(727) 393-5471,27.8137423,-82.7878341,"Welch Causeway, Florida 33708, USA",GEOMETRIC_CENTER
13453,Publix,592,"5577 Park St N Saint Petersburg,",FL,33709,(727) 545-8488,27.8227334,-82.75140189999999,"5577 Park St N, St. Petersburg, FL 33709, USA",ROOFTOP
13454,Publix,593,"5510 58th Way N Apt A206 Saint Petersburg,",FL,33709,(727) 546-7791,27.8229169,-82.7143358,"5510 58th Way N A206, Kenneth City, FL 33709, USA",ROOFTOP
13455,Publix,594,"7044 22nd Ave N Saint Petersburg,",FL,33710,(727) 384-2261,27.7912037,-82.7363154,"7044 22nd Ave N, St. Petersburg, FL 33710, USA",ROOFTOP
13456,Publix,595,"3501 49th St N Saint Petersburg,",FL,33710,(727) 528-2323,27.8042161,-82.69886559999999,"3501 49th St N, St. Petersburg, FL 33710, USA",ROOFTOP
13457,Publix,596,"5295 34th St S Saint Petersburg,",FL,33711,(727) 864-4512,27.7205954,-82.6802397,"5295 34th St S, St. Petersburg, FL 33711, USA",ROOFTOP
13458,Publix,597,"1700 34th St N Saint Petersburg,",FL,33713,(727) 323-4800,27.788648,-82.6806421,"1700 34th St N, St. Petersburg, FL 33713, USA",ROOFTOP
13459,Publix,598,"120 Carillon Pkwy Saint Petersburg,",FL,33716,(727) 540-1660,27.893133,-82.66209990000002,"120 Carillon Pkwy, St. Petersburg, FL 33716, USA",ROOFTOP
13460,Publix,599,"10496 Roosevelt Blvd N Saint Petersburg,",FL,33716,(727) 576-5858,27.8670656,-82.64614979999999,"10496 Roosevelt Blvd N, St. Petersburg, FL 33716, USA",ROOFTOP
13461,Publix,600,"1555 S Highland Ave Clearwater,",FL,33756,(727) 442-5511,27.9400837,-82.7736458,"1555 S Highland Ave, Clearwater, FL 33756, USA",ROOFTOP
13462,Publix,601,"610 S Duncan Ave Clearwater,",FL,33756,(727) 443-5700,27.9583246,-82.767173,"610 S Duncan Ave, Clearwater, FL 33756, USA",ROOFTOP
13463,Publix,602,"619 S Fort Harrison Ave Clearwater,",FL,33756,(727) 443-5700,27.9593523,-82.7991667,"619 S Ft Harrison Ave, Clearwater, FL 33756, USA",ROOFTOP
13464,Publix,603,"2600 Mccormick Dr Clearwater,",FL,33759,(727) 443-7411,27.9997134,-82.72826549999999,"2600 McCormick Dr, Clearwater, FL 33759, USA",ROOFTOP
13465,Publix,604,"1520 N Mcmullen Booth Rd Clearwater,",FL,33759,(727) 725-4900,27.9800108,-82.711024,"1520 McMullen Booth Rd, Clearwater, FL 33759, USA",ROOFTOP
13466,Publix,605,"5000 E Bay Dr Clearwater,",FL,33764,(727) 524-1243,27.9181137,-82.73496709999999,"5000 E Bay Dr, Clearwater, FL 33764, USA",ROOFTOP
13467,Publix,606,"525 S Belcher Rd Clearwater,",FL,33764,(727) 791-0138,27.9590335,-82.74457559999999,"525 S Belcher Rd, Clearwater, FL 33764, USA",ROOFTOP
13468,Publix,607,"23674 Us Highway 19 N Clearwater,",FL,33765,(727) 799-1110,27.9891302,-82.7322113,"23674 US Hwy 19 N, Clearwater, FL 33765, USA",ROOFTOP
13469,Publix,608,"200 Island Way Clearwater Beach,",FL,33767,(727) 441-2439,27.9788611,-82.8171856,"200 Island Way, Clearwater, FL 33767, USA",ROOFTOP
13470,Publix,609,"857 W Bay Dr Largo,",FL,33770,(727) 518-7747,27.915137,-82.79790360000001,"857 W Bay Dr, Largo, FL 33770, USA",ROOFTOP
13471,Publix,610,"857 W Bay Dr Pinellas Shopping Ctr Largo,",FL,33770,(727) 518-7747,27.915303,-82.7981126,"857 W Bay Dr, Largo, FL 33770, USA",ROOFTOP
13472,Publix,611,"1229 Missouri Ave N Largo,",FL,33770,(727) 588-4431,27.9307011,-82.7891448,"1229 Missouri Ave N, Largo, FL 33770, USA",ROOFTOP
13473,Publix,612,"10411 Ulmerton Rd Largo,",FL,33771,(727) 588-1285,27.8965522,-82.7837543,"10411 Ulmerton Rd, Largo, FL 33771, USA",ROOFTOP
13474,Publix,613,"11175 Park Blvd Seminole,",FL,33772,(727) 392-1296,27.8410253,-82.7941377,"11175 Park Blvd N, Seminole, FL 33772, USA",RANGE_INTERPOLATED
13475,Publix,614,"12022 Indian Rocks Rd Largo,",FL,33774,(727) 595-2514,27.8819461,-82.8332964,"12022 Indian Rocks Rd, Largo, FL 33774, USA",ROOFTOP
13476,Publix,615,"9201 Oakhurst Rd Seminole,",FL,33776,(727) 593-7794,27.8574355,-82.8298969,"9201 Oakhurst Rd, Seminole, FL 33776, USA",ROOFTOP
13477,Publix,616,"10801 Starkey Rd Seminole,",FL,33777,(727) 393-6902,27.871382,-82.7604183,"10801 Starkey Rd, Seminole, FL 33777, USA",ROOFTOP
13478,Publix,617,"7580 49th St Pinellas Park,",FL,33781,(727) 544-1439,27.8407724,-82.7014107,"7580 49th St N, Pinellas Park, FL 33781, USA",ROOFTOP
13479,Publix,618,"6450 78th Ave Apt 42 Pinellas Park,",FL,33781,(727) 546-5866,27.842319,-82.72552499999999,"6450 78th Ave N #42, Pinellas Park, FL 33781, USA",ROOFTOP
13480,Publix,619,"7333 Park Blvd Pinellas Park,",FL,33781,(727) 546-5866,27.8413983,-82.7401854,"7333 Park Blvd N, Pinellas Park, FL 33781, USA",ROOFTOP
13481,Publix,620,"733 Park Blvd Pinellas Park,",FL,33781,(727) 546-7791,27.839551,-82.6843731,"733 Park Blvd N, Pinellas Park, FL 33781, USA",RANGE_INTERPOLATED
13482,Publix,621,"1617 Bartow Rd Lakeland,",FL,33801,(863) 682-0131,28.0231571,-81.9263704,"1617 Bartow Rd, Lakeland, FL 33801, USA",ROOFTOP
13483,Publix,622,"3636 Harden Blvd Lakeland,",FL,33803,(863) 647-3136,27.998213,-81.9720613,"3636 Harden Blvd, Lakeland, FL 33803, USA",ROOFTOP
13484,Publix,623,"2515 S Florida Ave Lakeland,",FL,33803,(863) 686-6179,28.0135803,-81.95825479999999,"2515 Florida Ave S, Lakeland, FL 33803, USA",GEOMETRIC_CENTER
13485,Publix,624,"5375 N Socrum Loop Rd Lakeland,",FL,33809,(863) 853-1778,28.1119125,-81.94504239999999,"5375 N Socrum Loop Rd, Lakeland, FL 33809, USA",ROOFTOP
13486,Publix,625,"6767 Us Highway 98 N Lakeland,",FL,33809,(863) 858-4466,28.1293915,-81.9720613,"6767 US Hwy 98 N, Lakeland, FL 33809, USA",ROOFTOP
13487,Publix,626,"5233 Us Highway 98 N Apt 153 Lakeland,",FL,33809,(863) 858-5779,28.110336,-81.9733519,"5233 US Hwy 98 N #153, Lakeland, FL 33809, USA",ROOFTOP
13488,Publix,627,"2300 Griffin Rd Lakeland,",FL,33810,(863) 858-5779,28.0794446,-81.9919342,"2300 Griffin Rd, Lakeland, FL 33810, USA",ROOFTOP
13489,Publix,628,"5607 Forest Creek Rd Lakeland,",FL,33810,(863) 859-5838,28.115903,-82.0588666,"5607 Forest Creek Rd, Lakeland, FL 33810, USA",ROOFTOP
13490,Publix,629,"1075 Old South Dr Lakeland,",FL,33811,(863) 646-5471,27.959578,-81.9769917,"1075 Old S Dr, Lakeland, FL 33811, USA",RANGE_INTERPOLATED
13491,Publix,630,"3300 Publix Corporate Pkwy Lakeland,",FL,33811,(863) 688-1188,28.0028543,-82.01391869999999,"3300 Publix Corporate Pkwy, Lakeland, FL 33811, USA",ROOFTOP
13492,Publix,631,"3525 Aviation Dr Lakeland,",FL,33811,(863) 709-1653,27.9779771,-82.0164721,"3525 Aviation Dr, Lakeland, FL 33811, USA",ROOFTOP
13493,Publix,632,"5225 Us Highway 98 S Lakeland,",FL,33812,(863) 644-0386,27.9703146,-81.8819781,"5225 US Hwy 98 S, Lakeland, FL 33812, USA",RANGE_INTERPOLATED
13494,Publix,633,"2125 E County Road 540a Lakeland,",FL,33813,(863) 619-8332,27.9518412,-81.92517749999999,"2125 E County Rd 540A, Lakeland, FL 33813, USA",ROOFTOP
13495,Publix,634,"4730 S Florida Ave Lakeland,",FL,33813,(863) 646-8537,27.9783724,-81.9560387,"4730 Florida Ave S, Lakeland, FL 33813, USA",ROOFTOP
13496,Publix,635,"1936 George Jenkins Blvd Lakeland,",FL,33815,(863) 680-5245,28.0416394,-81.98771390000002,"1936 George Jenkins Blvd, Lakeland, FL 33815, USA",ROOFTOP
13497,Publix,636,"3045 New Tampa Hwy Lakeland,",FL,33815,(863) 686-7804,28.0384696,-82.0067912,"3045 New Tampa Hwy, Lakeland, FL 33815, USA",ROOFTOP
13498,Publix,637,"606 Havendale Blvd Auburndale,",FL,33823,(863) 967-2336,28.0519442,-81.7749923,"606 Havendale Blvd, Auburndale, FL 33823, USA",ROOFTOP
13499,Publix,638,"1020 Us Highway 27 S Avon Park,",FL,33825,(863) 452-1200,27.583979,-81.515954,"1020 US Hwy 27 S, Avon Park, FL 33825, USA",ROOFTOP
13500,Publix,639,"255 E Van Fleet Dr Bartow,",FL,33830,(863) 533-7127,27.9025573,-81.8417324,"255 E Van Fleet Dr, Bartow, FL 33830, USA",ROOFTOP
13501,Publix,640,"617 Us Highway 17 92 W Haines City,",FL,33844,(863) 419-0331,28.1055272,-81.63895950000001,"617 U.S. Hwy 17-92 N W, Haines City, FL 33844, USA",ROOFTOP
13502,Publix,641,"39883 Hwy 27 Haines City,",FL,33844,(863) 421-9157,28.1785146,-81.6378161,"39883 US-27, Haines City, FL 33844, USA",ROOFTOP
13503,Publix,642,"350 Us 27 N Lake Placid,",FL,33852,(863) 465-4123,27.3020124,-81.359894,"350 US-27, Lake Placid, FL 33852, USA",ROOFTOP
13504,Publix,643,"102 State Road 60 W Lake Wales,",FL,33853,(863) 676-0511,27.8927039,-81.5890306,"102 FL-60, Lake Wales, FL 33853, USA",ROOFTOP
13505,Publix,644,"23965 Hwy 27 Lake Wales,",FL,33859,(863) 676-1215,27.9586118,-81.6208903,"23965 US-27, Lake Wales, FL 33859, USA",ROOFTOP
13506,Publix,645,"2040 Shepherd Rd Mulberry,",FL,33860,(863) 644-4166,27.9367144,-81.9881939,"2040 Shepherd Rd, Mulberry, FL 33860, USA",ROOFTOP
